0.329417605,-0.683722581,0.309152551,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.355032352,-0.602411064,0.25003404,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.366077237,-0.532921284,0.11206748,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.298614588,0.916688781,-0.101306726,,,,,,,,,,,,,,,,,,,,,
0.254728004,0.952006112,-0.10752683,,,,,,,,,,,,,,,,,,,,,
0.28234148,0.95150786,-0.057837358,,,,,,,,,,,,,,,,,,,,,
0.270092669,0.891583059,-0.081918677,,,,,,,,,,,,,,,,,,,,,
0.223408722,0.857049529,-0.085634518,,,,,,,,,,,,,,,,,,,,,
0.216511451,0.810594886,-0.097675612,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.19929323,0.751999184,-0.11262315,,,,,,,,,,,,,,,,,,,,,
0.171572423,0.738322965,-0.123434454,,,,,,,,,,,,,,,,,,,,,
0.169867555,0.719301534,-0.109493318,,,,,,,,,,,,,,,,,,,,,
0.146072749,0.674495194,-0.097914523,,,,,,,,,,,,,,,,,,,,,
0.140765002,0.673320942,-0.104849696,,,,,,,,,,,,,,,,,,,,,
0.145356057,0.631946865,-0.121470591,,,,,,,,,,,,,,,,,,,,,
0.127415157,0.652445885,-0.134710961,,,,,,,,,,,,,,,,,,,,,
0.076360211,0.59489087,-0.136849005,,,,,,,,,,,,,,,,,,,,,
0.098386674,0.577548381,-0.139182191,,,,,,,,,,,,,,,,,,,,,
0.079959036,0.55268467,-0.134234685,,,,,,,,,,,,,,,,,,,,,
0.05935691,0.551842144,-0.160760265,,,,,,,,,,,,,,,,,,,,,
0.046779475,0.535796066,-0.116920239,,,,,,,,,,,,,,,,,,,,,
0.070457929,0.497665996,-0.176554462,,,,,,,,,,,,,,,,,,,,,
0.057324974,0.490369701,-0.138185816,,,,,,,,,,,,,,,,,,,,,
-0.012374756,0.443117804,-0.12747137,,,,,,,,,,,,,,,,,,,,,
0.01518629,0.441728252,-0.146393163,,,,,,,,,,,,,,,,,,,,,
-0.01745015,0.395175708,-0.154369196,,,,,,,,,,,,,,,,,,,,,
-0.011162183,0.414865647,-0.188260814,,,,,,,,,,,,,,,,,,,,,
-0.00339032,0.411020607,-0.209373156,,,,,,,,,,,,,,,,,,,,,
-0.034360845,0.335036225,-0.202134489,,,,,,,,,,,,,,,,,,,,,
-0.035145353,0.313236848,-0.162585408,,,,,,,,,,,,,,,,,,,,,
-0.017424458,0.314051409,-0.20463687,,,,,,,,,,,,,,,,,,,,,
-0.031150176,0.298135004,-0.153365761,,,,,,,,,,,,,,,,,,,,,
0.002586372,0.290875028,-0.172369205,,,,,,,,,,,,,,,,,,,,,
-0.080905704,0.261873582,-0.154000176,,,,,,,,,,,,,,,,,,,,,
-0.097537795,0.260856864,-0.165583454,,,,,,,,,,,,,,,,,,,,,
-0.109976931,0.211788386,-0.176850307,,,,,,,,,,,,,,,,,,,,,
-0.109593458,0.176446646,-0.19977866,,,,,,,,,,,,,,,,,,,,,
-0.090211518,0.184424925,-0.229149412,,,,,,,,,,,,,,,,,,,,,
-0.108645256,0.144792455,-0.181157163,,,,,,,,,,,,,,,,,,,,,
-0.099703609,0.143629299,-0.226406712,,,,,,,,,,,,,,,,,,,,,
-0.168213224,0.139795166,-0.209442248,0.457748865,-0.2527741,0.829564592,,,,,,,,,,,,,,,,,,
-0.182927503,0.127912755,-0.223519001,,,,,,,,,,,,,,,,,,,,,
-0.199849276,0.076837104,-0.209147178,,,,,,,,,,,,,,,,,,,,,
-0.124471576,0.086910575,-0.204007382,,,,,,,,,,,,,,,,,,,,,
-0.208664137,0.058515411,-0.217785807,,,,,,,,,,,,,,,,,,,,,
-0.167699675,0.050580553,-0.242606495,,,,,,,,,,,,,,,,,,,,,
-0.232314851,-0.001705189,-0.223476735,,,,,,,,,,,,,,,,,,,,,
-0.207657279,0.002284777,-0.23662792,,,,,,,,,,,,,,,,,,,,,
-0.215452085,-0.027222329,-0.23181967,0.43982589,-0.116480217,0.784246586,,,,,,,,,,,,,,,,,,
-0.215051957,-0.008035628,-0.214941892,,,,,,,,,,,,,,,,,,,,,
-0.217068683,-0.038399589,-0.239935322,,,,,,,,,,,,,,,,,,,,,
-0.23122183,-0.106633529,-0.23676181,,,,,,,,,,,,,,,,,,,,,
-0.246044639,-0.062382019,-0.208849542,,,,,,,,,,,,,,,,,,,,,
-0.243102176,-0.103050171,-0.230151233,-0.084144636,-0.486663128,-0.274565611,,,,,,,,,,,,,,,,,,
-0.266120802,-0.105124991,-0.220710738,0.432408358,0.096123798,-0.614899452,,,,,,,,,,,,,,,,,,
-0.277795065,-0.111781831,-0.239826209,,,,,,,,,,,,,,,,,,,,,
-0.259503666,-0.139731933,-0.254569832,0.448319834,0.085439544,-0.605579714,,,,,,,,,,,,,,,,,,
-0.311586685,-0.174555262,-0.228819258,,,,,,,,,,,,,,,,,,,,,
-0.268589279,-0.16088714,-0.225762107,,,,,,,,,,,,,,,,,,,,,
-0.321976146,-0.208881298,-0.274688365,,,,,,,,,,,,,,,,,,,,,
-0.294546582,-0.194366636,-0.229421716,,,,,,,,,,,,,,,,,,,,,
-0.330248659,-0.215028832,-0.254456219,,,,,,,,,,,,,,,,,,,,,
-0.321337984,-0.231761735,-0.273351296,,,,,,,,,,,,,,,,,,,,,
-0.33659314,-0.238210888,-0.250860336,0.457149405,0.162717089,-0.63453482,,,,,,,,,,,,,,,,,,
-0.338648404,-0.272452301,-0.214120554,0.324617652,0.119241236,0.785346631,,,,,,,,,,,,,,,,,,
-0.346578687,-0.297306837,-0.275723128,,,,,,,,,,,,,,,,,,,,,
-0.38014838,-0.277254702,-0.282137101,,,,,,,,,,,,,,,,,,,,,
-0.37344343,-0.277013348,-0.262572065,,,,,,,,,,,,,,,,,,,,,
-0.363181423,-0.291752798,-0.280472702,,,,,,,,,,,,,,,,,,,,,
-0.362955594,-0.332860686,-0.293380828,,,,,,,,,,,,,,,,,,,,,
-0.4031393,-0.334485834,-0.269490201,,,,,,,,,,,,,,,,,,,,,
-0.380395446,-0.400439275,-0.314553629,,,,,,,,,,,,,,,,,,,,,
-0.382130978,-0.343826039,-0.318454403,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-0.415686308,-0.3989916,-0.270338373,,,,,,,,,,,,,,,,,,,,,
-0.431256433,-0.413552887,-0.296171894,,,,,,,,,,,,,,,,,,,,,
-0.43424203,-0.393512846,-0.266015731,,,,,,,,,,,,,,,,,,,,,
-0.435482728,-0.410684615,-0.263621653,,,,,,,,,,,,,,,,,,,,,
-0.446064787,-0.460197644,-0.302429112,,,,,,,,,,,,,,,,,,,,,
-0.483891913,-0.473947507,-0.294568234,0.400442007,0.216698387,-0.765199433,,,,,,,,,,,,,,,,,,
-0.496820655,-0.454059617,-0.315989155,,,,,,,,,,,,,,,,,,,,,
-0.413581735,-0.437395322,-0.293207377,,,,,,,,,,,,,,,,,,,,,
-0.497904945,-0.477868721,-0.320862522,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-0.501934239,-0.479383207,-0.310264366,,,,,,,,,,,,,,,,,,,,,
-0.500402738,-0.513102945,-0.274018701,0.220889149,0.281465001,0.753009494,,,,,,,,,,,,,,,,,,
-0.497758137,-0.506234967,-0.305931173,,,,,,,,,,,,,,,,,,,,,
-0.504147777,-0.519021953,-0.29934328,,,,,,,,,,,,,,,,,,,,,
-0.46730076,-0.542164869,-0.290324564,,,,,,,,,,,,,,,,,,,,,
-0.480291255,-0.496411888,-0.32932311,,,,,,,,,,,,,,,,,,,,,
-0.508674229,-0.542386355,-0.301109299,,,,,,,,,,,,,,,,,,,,,
-0.537095954,-0.549025875,-0.312143977,0.368086109,0.304331632,-0.831725763,,,,,,,,,,,,,,,,,,
-0.497779986,-0.573400026,-0.321859653,,,,,,,,,,,,,,,,,,,,,
-0.509339369,-0.590465988,-0.301978794,,,,,,,,,,,,,,,,,,,,,
-0.524259712,-0.553531161,-0.325076382,,,,,,,,,,,,,,,,,,,,,
-0.535476594,-0.580236243,-0.331006233,,,,,,,,,,,,,,,,,,,,,
-0.498668908,-0.564452157,-0.330245177,,,,,,,,,,,,,,,,,,,,,
-0.550532511,-0.58846601,-0.310993781,0.297563441,-0.668589787,-0.646191652,,,,,,,,,,,,,,,,,,
-0.528287496,-0.623498254,-0.339222969,,,,,,,,,,,,,,,,,,,,,
-0.548052709,-0.613553642,-0.321973819,,,,,,,,,,,,,,,,,,,,,
-0.550590245,-0.611050771,-0.337057502,,,,,,,,,,,,,,,,,,,,,
-0.526655849,-0.630844808,-0.30097555,,,,,,,,,,,,,,,,,,,,,
-0.577656476,-0.650692315,-0.318681941,,,,,,,,,,,,,,,,,,,,,
-0.559118814,-0.653380946,-0.321697464,,,,,,,,,,,,,,,,,,,,,
-0.563341683,-0.645738065,-0.33942197,,,,,,,,,,,,,,,,,,,,,
-0.573698011,-0.661329159,-0.32726962,,,,,,,,,,,,,,,,,,,,,
-0.55519038,-0.669655004,-0.308210004,,,,,,,,,,,,,,,,,,,,,
-0.542899171,-0.646097992,-0.32779445,,,,,,,,,,,,,,,,,,,,,
-0.554766436,-0.671534907,-0.35938917,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-0.581365112,-0.691123245,-0.33096051,,,,,,,,,,,,,,,,,,,,,
-0.611873645,-0.72080438,-0.326798459,,,,,,,,,,,,,,,,,,,,,
-0.611691189,-0.715376409,-0.350486996,0.03162444,0.521284134,0.683930533,,,,,,,,,,,,,,,,,,
-0.6107651,-0.723161398,-0.304998193,,,,,,,,,,,,,,,,,,,,,
-0.593180631,-0.734917982,-0.329543574,,,,,,,,,,,,,,,,,,,,,
-0.58511793,-0.711762971,-0.339576168,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.012043073,0.549783825,0.627516629,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.246857857,0.452596922,-0.824799196,0.39680681,-0.542961696,-0.697956972,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
